"Site" "F01" "F12" "F23" "F34" "F45" "F56" "F67" "F78" "F89" "F910" "F1011" "Year" "Month" "Day" "Hour" "Rep" "File" "Sites"
"193" "CE01" 2 0 4 5161 0 0 0 0 0 0 0 "2017" "09" "10" "11" "02" "CE01_20170910_110000.wav1" "Ceibo"
"194" "CE01" 0 0 6 5158 3 0 0 0 0 0 0 "2017" "09" "10" "11" "03" "CE01_20170910_110000.wav2" "Ceibo"
"195" "CE01" 0 0 4 5163 0 0 0 0 0 0 0 "2017" "09" "10" "11" "04" "CE01_20170910_110000.wav3" "Ceibo"
"196" "CE01" 37 0 10 5114 6 0 0 0 0 0 0 "2017" "09" "10" "11" "05" "CE01_20170910_110000.wav4" "Ceibo"
"197" "CE01" 1337 48 223 3410 142 2 5 0 0 0 0 "2017" "09" "10" "11" "06" "CE01_20170910_110000.wav5" "Ceibo"
"198" "CE01" 35 282 1043 3807 0 0 0 0 0 0 0 "2017" "09" "10" "12" "01" "CE01_20170910_120000.wav" "Ceibo"
"199" "CE01" 265 721 4136 43 1 0 0 1 0 0 0 "2017" "09" "10" "12" "02" "CE01_20170910_120000.wav1" "Ceibo"
"200" "CE01" 92 899 4097 71 1 7 0 0 0 0 0 "2017" "09" "10" "12" "03" "CE01_20170910_120000.wav2" "Ceibo"
"201" "CE01" 96 922 4077 72 0 0 0 0 0 0 0 "2017" "09" "10" "12" "04" "CE01_20170910_120000.wav3" "Ceibo"
"202" "CE01" 101 924 4077 65 0 0 0 0 0 0 0 "2017" "09" "10" "12" "05" "CE01_20170910_120000.wav4" "Ceibo"
"203" "CE01" 134 911 4087 34 1 0 0 0 0 0 0 "2017" "09" "10" "12" "06" "CE01_20170910_120000.wav5" "Ceibo"
"204" "CE01" 0 613 4488 64 0 0 0 2 0 0 0 "2017" "09" "10" "13" "01" "CE01_20170910_130000.wav" "Ceibo"
"205" "CE01" 0 461 4614 65 0 0 0 27 0 0 0 "2017" "09" "10" "13" "02" "CE01_20170910_130000.wav1" "Ceibo"
"206" "CE01" 0 420 4694 53 0 0 0 0 0 0 0 "2017" "09" "10" "13" "03" "CE01_20170910_130000.wav2" "Ceibo"
"207" "CE01" 0 578 4531 58 0 0 0 0 0 0 0 "2017" "09" "10" "13" "04" "CE01_20170910_130000.wav3" "Ceibo"
"208" "CE01" 1 680 4364 122 0 0 0 0 0 0 0 "2017" "09" "10" "13" "05" "CE01_20170910_130000.wav4" "Ceibo"
"209" "CE01" 11 839 4251 66 0 0 0 0 0 0 0 "2017" "09" "10" "13" "06" "CE01_20170910_130000.wav5" "Ceibo"
"210" "CE01" 4 882 4248 33 0 0 0 0 0 0 0 "2017" "09" "10" "14" "01" "CE01_20170910_140000.wav" "Ceibo"
"211" "CE01" 26 1038 3939 164 0 0 0 0 0 0 0 "2017" "09" "10" "14" "02" "CE01_20170910_140000.wav1" "Ceibo"
"212" "CE01" 34 558 4462 113 0 0 0 0 0 0 0 "2017" "09" "10" "14" "03" "CE01_20170910_140000.wav2" "Ceibo"
"213" "CE01" 300 754 3450 663 0 0 0 0 0 0 0 "2017" "09" "10" "14" "04" "CE01_20170910_140000.wav3" "Ceibo"
"214" "CE01" 692 582 3308 585 0 0 0 0 0 0 0 "2017" "09" "10" "14" "05" "CE01_20170910_140000.wav4" "Ceibo"
"215" "CE01" 408 863 3636 259 0 0 1 0 0 0 0 "2017" "09" "10" "14" "06" "CE01_20170910_140000.wav5" "Ceibo"
"216" "CE01" 0 48 0 5106 0 0 2 11 0 0 0 "2017" "09" "10" "18" "01" "CE01_20170910_180000.wav" "Ceibo"
"217" "CE01" 0 8 7 5137 0 0 1 14 0 0 0 "2017" "09" "10" "18" "02" "CE01_20170910_180000.wav1" "Ceibo"
"218" "CE01" 0 14 0 5147 0 0 5 1 0 0 0 "2017" "09" "10" "18" "03" "CE01_20170910_180000.wav2" "Ceibo"
"219" "CE01" 0 47 921 4154 0 0 29 10 5 1 0 "2017" "09" "10" "18" "04" "CE01_20170910_180000.wav3" "Ceibo"
"220" "CE01" 0 145 527 4448 0 0 31 15 1 0 0 "2017" "09" "10" "18" "05" "CE01_20170910_180000.wav4" "Ceibo"
"221" "CE01" 0 4 1410 3730 0 0 11 12 0 0 0 "2017" "09" "10" "18" "06" "CE01_20170910_180000.wav5" "Ceibo"
"222" "CE01" 1 572 4362 74 0 2 0 81 75 0 0 "2017" "09" "10" "19" "01" "CE01_20170910_190000.wav" "Ceibo"
"223" "CE01" 5 452 4406 93 0 3 24 103 81 0 0 "2017" "09" "10" "19" "02" "CE01_20170910_190000.wav1" "Ceibo"
"224" "CE01" 2 777 4116 87 0 4 0 125 56 0 0 "2017" "09" "10" "19" "03" "CE01_20170910_190000.wav2" "Ceibo"
"225" "CE01" 0 815 3958 190 0 1 18 138 47 0 0 "2017" "09" "10" "19" "04" "CE01_20170910_190000.wav3" "Ceibo"
"226" "CE01" 1 540 4054 420 0 4 0 98 50 0 0 "2017" "09" "10" "19" "05" "CE01_20170910_190000.wav4" "Ceibo"
"227" "CE01" 1 747 4252 117 2 4 0 31 13 0 0 "2017" "09" "10" "19" "06" "CE01_20170910_190000.wav5" "Ceibo"
"228" "CE01" 6 1726 3210 63 1 0 20 84 57 0 0 "2017" "09" "10" "20" "01" "CE01_20170910_200000.wav" "Ceibo"
"229" "CE01" 7 1266 3642 77 0 2 8 91 74 0 0 "2017" "09" "10" "20" "02" "CE01_20170910_200000.wav1" "Ceibo"
"230" "CE01" 3 1721 3250 47 3 0 4 62 77 0 0 "2017" "09" "10" "20" "03" "CE01_20170910_200000.wav2" "Ceibo"
"231" "CE01" 5 1762 3132 70 0 3 1 74 120 0 0 "2017" "09" "10" "20" "04" "CE01_20170910_200000.wav3" "Ceibo"
"232" "CE01" 1 1760 3104 65 1 0 19 127 90 0 0 "2017" "09" "10" "20" "05" "CE01_20170910_200000.wav4" "Ceibo"
"233" "CE01" 7 1731 3166 98 0 0 2 82 81 0 0 "2017" "09" "10" "20" "06" "CE01_20170910_200000.wav5" "Ceibo"
"234" "CE01" 915 1327 2636 67 0 2 0 42 170 0 8 "2017" "09" "10" "21" "01" "CE01_20170910_210000.wav" "Ceibo"
"235" "CE01" 655 1847 2385 33 0 0 0 58 180 0 9 "2017" "09" "10" "21" "02" "CE01_20170910_210000.wav1" "Ceibo"
"236" "CE01" 422 1886 2444 52 0 1 40 93 217 0 12 "2017" "09" "10" "21" "03" "CE01_20170910_210000.wav2" "Ceibo"
"237" "CE01" 402 1669 2649 72 1 2 0 130 215 0 27 "2017" "09" "10" "21" "04" "CE01_20170910_210000.wav3" "Ceibo"
"238" "CE01" 665 1674 2490 46 0 1 0 92 189 0 10 "2017" "09" "10" "21" "05" "CE01_20170910_210000.wav4" "Ceibo"
"239" "CE01" 438 2313 1974 99 2 1 2 123 197 0 18 "2017" "09" "10" "21" "06" "CE01_20170910_210000.wav5" "Ceibo"
"240" "CE01" 2 2020 2797 7 0 1 0 207 120 0 13 "2017" "09" "10" "22" "01" "CE01_20170910_220000.wav" "Ceibo"
"241" "CE01" 5 1745 3178 6 0 2 25 111 78 0 17 "2017" "09" "10" "22" "02" "CE01_20170910_220000.wav1" "Ceibo"
"242" "CE01" 7 2141 2734 27 0 2 0 145 103 0 8 "2017" "09" "10" "22" "03" "CE01_20170910_220000.wav2" "Ceibo"
"243" "CE01" 13 2393 2429 68 0 1 0 169 67 0 27 "2017" "09" "10" "22" "04" "CE01_20170910_220000.wav3" "Ceibo"
"244" "CE01" 16 2349 2456 66 0 0 0 175 78 0 27 "2017" "09" "10" "22" "05" "CE01_20170910_220000.wav4" "Ceibo"
"245" "CE01" 28 2060 2719 64 0 2 31 173 63 0 27 "2017" "09" "10" "22" "06" "CE01_20170910_220000.wav5" "Ceibo"
"246" "CE01" 32 561 4239 276 0 0 0 12 46 0 1 "2017" "09" "10" "23" "01" "CE01_20170910_230000.wav" "Ceibo"
"247" "CE01" 33 585 4291 192 0 3 0 15 47 0 1 "2017" "09" "10" "23" "02" "CE01_20170910_230000.wav1" "Ceibo"
"248" "CE01" 56 661 4191 166 0 0 2 12 76 0 3 "2017" "09" "10" "23" "03" "CE01_20170910_230000.wav2" "Ceibo"
"249" "CE01" 61 653 4060 190 0 1 39 98 63 0 2 "2017" "09" "10" "23" "04" "CE01_20170910_230000.wav3" "Ceibo"
"250" "CE01" 74 543 4180 201 5 1 0 88 72 0 3 "2017" "09" "10" "23" "05" "CE01_20170910_230000.wav4" "Ceibo"
"251" "CE01" 66 489 4142 330 0 0 0 83 55 0 2 "2017" "09" "10" "23" "06" "CE01_20170910_230000.wav5" "Ceibo"
"252" "CE01" 183 184 4593 94 8 10 0 16 73 0 6 "2017" "09" "11" "00" "01" "CE01_20170911_000000.wav" "Ceibo"
"253" "CE01" 115 135 4638 129 16 26 2 25 78 0 3 "2017" "09" "11" "00" "02" "CE01_20170911_000000.wav1" "Ceibo"
"254" "CE01" 159 172 4353 322 3 28 0 31 92 1 6 "2017" "09" "11" "00" "03" "CE01_20170911_000000.wav2" "Ceibo"
"255" "CE01" 64 187 4480 266 7 20 53 30 59 0 1 "2017" "09" "11" "00" "04" "CE01_20170911_000000.wav3" "Ceibo"
"256" "CE01" 89 148 4696 170 3 6 0 11 43 0 1 "2017" "09" "11" "00" "05" "CE01_20170911_000000.wav4" "Ceibo"
"257" "CE01" 168 129 4542 195 8 4 2 92 24 0 3 "2017" "09" "11" "00" "06" "CE01_20170911_000000.wav5" "Ceibo"
"258" "CE01" 185 139 4586 63 0 18 0 79 95 0 2 "2017" "09" "11" "01" "01" "CE01_20170911_010000.wav" "Ceibo"
"259" "CE01" 1293 27 3587 49 0 1 56 89 65 0 0 "2017" "09" "11" "01" "02" "CE01_20170911_010000.wav1" "Ceibo"
"260" "CE01" 1300 75 3609 8 2 4 0 80 89 0 0 "2017" "09" "11" "01" "03" "CE01_20170911_010000.wav2" "Ceibo"
"261" "CE01" 1015 54 3709 165 0 1 0 79 144 0 0 "2017" "09" "11" "01" "04" "CE01_20170911_010000.wav3" "Ceibo"
"262" "CE01" 270 86 4449 159 4 26 1 65 107 0 0 "2017" "09" "11" "01" "05" "CE01_20170911_010000.wav4" "Ceibo"
"263" "CE01" 63 75 4667 103 0 9 0 98 152 0 0 "2017" "09" "11" "01" "06" "CE01_20170911_010000.wav5" "Ceibo"
"264" "CE01" 242 250 4635 16 4 16 0 4 0 0 0 "2017" "09" "11" "02" "01" "CE01_20170911_020000.wav" "Ceibo"
"265" "CE01" 437 522 4172 20 0 2 2 7 5 0 0 "2017" "09" "11" "02" "02" "CE01_20170911_020000.wav1" "Ceibo"
"266" "CE01" 353 168 4553 6 0 4 62 16 5 0 0 "2017" "09" "11" "02" "05" "CE01_20170911_020000.wav4" "Ceibo"
"267" "CE01" 317 148 4640 15 0 2 40 5 0 0 0 "2017" "09" "11" "02" "06" "CE01_20170911_020000.wav5" "Ceibo"
"268" "CE01" 645 1395 3033 61 0 2 27 3 1 0 0 "2017" "09" "11" "03" "01" "CE01_20170911_030000.wav" "Ceibo"
"269" "CE01" 172 1778 3170 32 1 2 9 3 0 0 0 "2017" "09" "11" "03" "02" "CE01_20170911_030000.wav1" "Ceibo"
"270" "CE01" 182 1674 3234 47 0 2 23 3 2 0 0 "2017" "09" "11" "03" "03" "CE01_20170911_030000.wav2" "Ceibo"
"271" "CE01" 273 1686 3152 26 0 12 13 4 1 0 0 "2017" "09" "11" "03" "04" "CE01_20170911_030000.wav3" "Ceibo"
"272" "CE01" 182 1611 3260 76 0 6 24 8 0 0 0 "2017" "09" "11" "03" "05" "CE01_20170911_030000.wav4" "Ceibo"
"273" "CE01" 146 1641 3270 41 0 0 37 27 5 0 0 "2017" "09" "11" "03" "06" "CE01_20170911_030000.wav5" "Ceibo"
"274" "CE02" 303 8 30 4794 2 1 16 11 2 0 0 "2017" "09" "08" "18" "01" "CE02_20170908_180000.wav" "Ceibo"
"275" "CE02" 0 0 0 5167 0 0 0 0 0 0 0 "2017" "09" "08" "18" "02" "CE02_20170908_180000.wav1" "Ceibo"
"276" "CE02" 0 0 0 5167 0 0 0 0 0 0 0 "2017" "09" "08" "18" "03" "CE02_20170908_180000.wav2" "Ceibo"
"277" "CE02" 39 0 9 5118 1 0 0 0 0 0 0 "2017" "09" "08" "18" "04" "CE02_20170908_180000.wav3" "Ceibo"
"278" "CE02" 0 0 0 5167 0 0 0 0 0 0 0 "2017" "09" "08" "18" "05" "CE02_20170908_180000.wav4" "Ceibo"
"279" "CE02" 11 0 14 5139 3 0 0 0 0 0 0 "2017" "09" "08" "18" "06" "CE02_20170908_180000.wav5" "Ceibo"
"280" "CE02" 4 256 1197 3652 7 27 16 6 2 0 0 "2017" "09" "08" "19" "01" "CE02_20170908_190000.wav" "Ceibo"
"281" "CE02" 9 314 953 3834 17 26 7 6 1 0 0 "2017" "09" "08" "19" "02" "CE02_20170908_190000.wav1" "Ceibo"
"282" "CE02" 4 387 964 3704 44 41 8 13 2 0 0 "2017" "09" "08" "19" "03" "CE02_20170908_190000.wav2" "Ceibo"
"283" "CE02" 4 400 846 3850 23 36 8 0 0 0 0 "2017" "09" "08" "19" "04" "CE02_20170908_190000.wav3" "Ceibo"
"284" "CE02" 80 163 964 3780 126 41 13 0 0 0 0 "2017" "09" "08" "19" "05" "CE02_20170908_190000.wav4" "Ceibo"
"285" "CE02" 13 207 1066 3780 28 60 10 2 1 0 0 "2017" "09" "08" "19" "06" "CE02_20170908_190000.wav5" "Ceibo"
"286" "CE02" 69 143 774 2251 1911 12 0 4 3 0 0 "2017" "09" "08" "20" "01" "CE02_20170908_200000.wav" "Ceibo"
"287" "CE02" 1 104 840 2261 1903 25 0 16 17 0 0 "2017" "09" "08" "20" "02" "CE02_20170908_200000.wav1" "Ceibo"
"288" "CE02" 0 93 781 2251 2005 24 1 11 1 0 0 "2017" "09" "08" "20" "03" "CE02_20170908_200000.wav2" "Ceibo"
"289" "CE02" 2 119 794 2402 1807 25 0 11 7 0 0 "2017" "09" "08" "20" "04" "CE02_20170908_200000.wav3" "Ceibo"
"290" "CE02" 4 96 647 2584 1810 13 0 11 2 0 0 "2017" "09" "08" "20" "05" "CE02_20170908_200000.wav4" "Ceibo"
"291" "CE02" 76 126 576 2351 1981 14 1 26 16 0 0 "2017" "09" "08" "20" "06" "CE02_20170908_200000.wav5" "Ceibo"
"292" "CE02" 1410 127 829 2687 10 43 2 38 21 0 0 "2017" "09" "08" "21" "01" "CE02_20170908_210000.wav" "Ceibo"
"293" "CE02" 401 96 774 2561 1202 51 6 54 22 0 0 "2017" "09" "08" "21" "02" "CE02_20170908_210000.wav1" "Ceibo"
"294" "CE02" 23 43 517 2052 2408 29 6 56 32 1 0 "2017" "09" "08" "21" "03" "CE02_20170908_210000.wav2" "Ceibo"
"295" "CE02" 0 57 856 2369 1730 53 1 72 29 0 0 "2017" "09" "08" "21" "04" "CE02_20170908_210000.wav3" "Ceibo"
"296" "CE02" 2 44 988 2280 1659 30 5 92 67 0 0 "2017" "09" "08" "21" "05" "CE02_20170908_210000.wav4" "Ceibo"
"297" "CE02" 2 95 1163 2263 1493 37 2 83 29 0 0 "2017" "09" "08" "21" "06" "CE02_20170908_210000.wav5" "Ceibo"
"298" "CE02" 0 19 2474 155 2394 43 0 69 13 0 0 "2017" "09" "08" "22" "01" "CE02_20170908_220000.wav" "Ceibo"
"299" "CE02" 0 28 2188 306 2495 23 0 110 17 0 0 "2017" "09" "08" "22" "02" "CE02_20170908_220000.wav1" "Ceibo"
"300" "CE02" 0 28 2522 170 2241 21 0 154 31 0 0 "2017" "09" "08" "22" "03" "CE02_20170908_220000.wav2" "Ceibo"
"301" "CE02" 0 20 2340 177 2488 35 0 82 25 0 0 "2017" "09" "08" "22" "04" "CE02_20170908_220000.wav3" "Ceibo"
"302" "CE02" 1 33 2773 242 1941 52 0 107 18 0 0 "2017" "09" "08" "22" "05" "CE02_20170908_220000.wav4" "Ceibo"
"303" "CE02" 2 58 3666 121 1102 56 0 137 25 0 0 "2017" "09" "08" "22" "06" "CE02_20170908_220000.wav5" "Ceibo"
"304" "CE02" 0 27 2780 478 1731 9 0 111 31 0 0 "2017" "09" "08" "23" "01" "CE02_20170908_230000.wav" "Ceibo"
"305" "CE02" 4 30 2850 223 1933 9 2 90 26 0 0 "2017" "09" "08" "23" "02" "CE02_20170908_230000.wav1" "Ceibo"
"306" "CE02" 3 21 2499 661 1872 4 0 83 24 0 0 "2017" "09" "08" "23" "03" "CE02_20170908_230000.wav2" "Ceibo"
"307" "CE02" 0 13 2199 396 2437 8 0 93 21 0 0 "2017" "09" "08" "23" "04" "CE02_20170908_230000.wav3" "Ceibo"
"308" "CE02" 0 23 2502 323 2171 11 0 108 29 0 0 "2017" "09" "08" "23" "05" "CE02_20170908_230000.wav4" "Ceibo"
"309" "CE02" 0 24 1909 272 2825 10 0 99 28 0 0 "2017" "09" "08" "23" "06" "CE02_20170908_230000.wav5" "Ceibo"
"310" "CE02" 66 336 2871 138 1676 26 1 45 8 0 0 "2017" "09" "09" "00" "01" "CE02_20170909_000000.wav" "Ceibo"
"311" "CE02" 17 292 2957 262 1579 9 0 46 5 0 0 "2017" "09" "09" "00" "02" "CE02_20170909_000000.wav1" "Ceibo"
"312" "CE02" 17 157 2540 268 2148 1 0 35 1 0 0 "2017" "09" "09" "00" "03" "CE02_20170909_000000.wav2" "Ceibo"
"313" "CE02" 0 94 2824 193 2021 4 0 24 7 0 0 "2017" "09" "09" "00" "04" "CE02_20170909_000000.wav3" "Ceibo"
"314" "CE02" 1 169 2808 299 1850 7 6 17 10 0 0 "2017" "09" "09" "00" "05" "CE02_20170909_000000.wav4" "Ceibo"
"315" "CE02" 3 122 2881 255 1867 9 2 26 2 0 0 "2017" "09" "09" "00" "06" "CE02_20170909_000000.wav5" "Ceibo"
"316" "CE02" 33 1264 2293 204 1356 2 0 14 1 0 0 "2017" "09" "09" "01" "01" "CE02_20170909_010000.wav" "Ceibo"
"317" "CE02" 60 973 2848 436 827 1 10 5 7 0 0 "2017" "09" "09" "01" "02" "CE02_20170909_010000.wav1" "Ceibo"
"318" "CE02" 164 1025 3596 365 0 0 0 3 14 0 0 "2017" "09" "09" "01" "03" "CE02_20170909_010000.wav2" "Ceibo"
"319" "CE02" 60 1365 3364 351 0 1 1 10 15 0 0 "2017" "09" "09" "01" "04" "CE02_20170909_010000.wav3" "Ceibo"
"320" "CE02" 57 1380 3096 379 226 2 8 12 6 1 0 "2017" "09" "09" "01" "05" "CE02_20170909_010000.wav4" "Ceibo"
"321" "CE02" 50 574 3247 200 1076 0 0 16 4 0 0 "2017" "09" "09" "01" "06" "CE02_20170909_010000.wav5" "Ceibo"
"322" "CE02" 8 266 2360 564 1955 0 0 6 8 0 0 "2017" "09" "09" "02" "01" "CE02_20170909_020000.wav" "Ceibo"
"323" "CE02" 48 504 2765 130 1683 2 0 23 12 0 0 "2017" "09" "09" "02" "02" "CE02_20170909_020000.wav1" "Ceibo"
"324" "CE02" 99 531 3643 506 331 0 0 36 21 0 0 "2017" "09" "09" "02" "03" "CE02_20170909_020000.wav2" "Ceibo"
"325" "CE02" 61 589 4197 270 0 0 4 34 12 0 0 "2017" "09" "09" "02" "04" "CE02_20170909_020000.wav3" "Ceibo"
"326" "CE02" 48 666 3677 717 0 0 2 20 37 0 0 "2017" "09" "09" "02" "05" "CE02_20170909_020000.wav4" "Ceibo"
"327" "CE02" 47 897 3286 824 18 1 0 48 46 0 0 "2017" "09" "09" "02" "06" "CE02_20170909_020000.wav5" "Ceibo"
"328" "CE02" 2074 598 2206 286 0 1 1 0 1 0 0 "2017" "09" "09" "03" "01" "CE02_20170909_030000.wav" "Ceibo"
"329" "CE02" 1331 447 2655 733 0 1 0 0 0 0 0 "2017" "09" "09" "03" "02" "CE02_20170909_030000.wav1" "Ceibo"
"330" "CE02" 306 1085 3366 397 6 2 0 4 1 0 0 "2017" "09" "09" "03" "03" "CE02_20170909_030000.wav2" "Ceibo"
"331" "CE02" 129 569 3198 882 385 0 0 2 2 0 0 "2017" "09" "09" "03" "04" "CE02_20170909_030000.wav3" "Ceibo"
"332" "CE02" 49 694 3088 360 966 1 0 1 8 0 0 "2017" "09" "09" "03" "05" "CE02_20170909_030000.wav4" "Ceibo"
"333" "CE02" 81 1283 3340 228 222 1 3 1 8 0 0 "2017" "09" "09" "03" "06" "CE02_20170909_030000.wav5" "Ceibo"
"334" "CE02" 173 43 1489 3452 1 6 2 1 0 0 0 "2017" "09" "09" "07" "01" "CE02_20170909_070000.wav" "Ceibo"
"335" "CE02" 64 71 1554 3462 4 4 2 6 0 0 0 "2017" "09" "09" "07" "02" "CE02_20170909_070000.wav1" "Ceibo"
"336" "CE02" 95 39 1755 3263 5 6 3 1 0 0 0 "2017" "09" "09" "07" "03" "CE02_20170909_070000.wav2" "Ceibo"
"337" "CE02" 146 24 1736 3259 0 0 2 0 0 0 0 "2017" "09" "09" "07" "04" "CE02_20170909_070000.wav3" "Ceibo"
"338" "CE02" 206 7 1550 3404 0 0 0 0 0 0 0 "2017" "09" "09" "07" "05" "CE02_20170909_070000.wav4" "Ceibo"
"339" "CE02" 140 42 1734 3248 3 0 0 0 0 0 0 "2017" "09" "09" "07" "06" "CE02_20170909_070000.wav5" "Ceibo"
"340" "CE02" 0 773 4109 285 0 0 0 0 0 0 0 "2017" "09" "09" "08" "01" "CE02_20170909_080000.wav" "Ceibo"
"341" "CE02" 0 566 4132 469 0 0 0 0 0 0 0 "2017" "09" "09" "08" "02" "CE02_20170909_080000.wav1" "Ceibo"
"342" "CE02" 0 470 4398 299 0 0 0 0 0 0 0 "2017" "09" "09" "08" "03" "CE02_20170909_080000.wav2" "Ceibo"
"343" "CE02" 0 675 4311 181 0 0 0 0 0 0 0 "2017" "09" "09" "08" "04" "CE02_20170909_080000.wav3" "Ceibo"
"344" "CE02" 0 440 4550 177 0 0 0 0 0 0 0 "2017" "09" "09" "08" "05" "CE02_20170909_080000.wav4" "Ceibo"
"345" "CE02" 1 460 4627 79 0 0 0 0 0 0 0 "2017" "09" "09" "08" "06" "CE02_20170909_080000.wav5" "Ceibo"
"346" "CE02" 21 362 3678 801 0 0 296 9 0 0 0 "2017" "09" "09" "09" "01" "CE02_20170909_090000.wav" "Ceibo"
"347" "CE02" 111 365 3787 904 0 0 0 0 0 0 0 "2017" "09" "09" "09" "02" "CE02_20170909_090000.wav1" "Ceibo"
"348" "CE02" 656 176 3738 597 0 0 0 0 0 0 0 "2017" "09" "09" "09" "03" "CE02_20170909_090000.wav2" "Ceibo"
"349" "CE02" 408 614 3545 600 0 0 0 0 0 0 0 "2017" "09" "09" "09" "04" "CE02_20170909_090000.wav3" "Ceibo"
"350" "CE02" 207 443 3665 851 1 0 0 0 0 0 0 "2017" "09" "09" "09" "05" "CE02_20170909_090000.wav4" "Ceibo"
"351" "CE02" 34 407 3914 779 3 30 0 0 0 0 0 "2017" "09" "09" "09" "06" "CE02_20170909_090000.wav5" "Ceibo"
"352" "CE02" 259 84 4251 573 0 0 0 0 0 0 0 "2017" "09" "09" "10" "01" "CE02_20170909_100000.wav" "Ceibo"
"353" "CE02" 331 319 4154 349 0 14 0 0 0 0 0 "2017" "09" "09" "10" "02" "CE02_20170909_100000.wav1" "Ceibo"
"354" "CE02" 100 399 3822 775 27 28 6 10 0 0 0 "2017" "09" "09" "10" "03" "CE02_20170909_100000.wav2" "Ceibo"
"355" "CE02" 49 235 4251 619 3 7 1 2 0 0 0 "2017" "09" "09" "10" "04" "CE02_20170909_100000.wav3" "Ceibo"
"356" "CE02" 22 210 4471 441 0 0 1 22 0 0 0 "2017" "09" "09" "10" "05" "CE02_20170909_100000.wav4" "Ceibo"
"357" "CE02" 30 260 4476 400 1 0 0 0 0 0 0 "2017" "09" "09" "10" "06" "CE02_20170909_100000.wav5" "Ceibo"
"358" "CE02" 79 607 3096 1344 14 15 2 10 0 0 0 "2017" "09" "09" "11" "01" "CE02_20170909_110000.wav" "Ceibo"
"359" "CE02" 295 147 3179 1544 2 0 0 0 0 0 0 "2017" "09" "09" "11" "02" "CE02_20170909_110000.wav1" "Ceibo"
"360" "CE02" 259 10 2283 2610 0 0 0 0 0 0 5 "2017" "09" "09" "11" "03" "CE02_20170909_110000.wav2" "Ceibo"
"361" "CE02" 22 0 1411 3734 0 0 0 0 0 0 0 "2017" "09" "09" "11" "04" "CE02_20170909_110000.wav3" "Ceibo"
"362" "CE02" 18 0 1481 3668 0 0 0 0 0 0 0 "2017" "09" "09" "11" "05" "CE02_20170909_110000.wav4" "Ceibo"
"363" "CE02" 4 1 1777 3385 0 0 0 0 0 0 0 "2017" "09" "09" "11" "06" "CE02_20170909_110000.wav5" "Ceibo"
"364" "CE02" 4 105 839 4219 0 0 0 0 0 0 0 "2017" "09" "09" "12" "01" "CE02_20170909_120000.wav" "Ceibo"
"365" "CE02" 3 356 1933 2874 1 0 0 0 0 0 0 "2017" "09" "09" "12" "02" "CE02_20170909_120000.wav1" "Ceibo"
"366" "CE02" 4 538 3091 1534 0 0 0 0 0 0 0 "2017" "09" "09" "12" "03" "CE02_20170909_120000.wav2" "Ceibo"
"367" "CE02" 2 434 3239 1492 0 0 0 0 0 0 0 "2017" "09" "09" "12" "04" "CE02_20170909_120000.wav3" "Ceibo"
"368" "CE02" 1 698 3289 1179 0 0 0 0 0 0 0 "2017" "09" "09" "12" "05" "CE02_20170909_120000.wav4" "Ceibo"
"369" "CE02" 12 475 2902 1778 0 0 0 0 0 0 0 "2017" "09" "09" "12" "06" "CE02_20170909_120000.wav5" "Ceibo"
"370" "CE02" 90 725 3070 1281 0 0 0 1 0 0 0 "2017" "09" "09" "13" "01" "CE02_20170909_130000.wav" "Ceibo"
"371" "CE02" 48 711 3260 1147 0 0 1 0 0 0 0 "2017" "09" "09" "13" "02" "CE02_20170909_130000.wav1" "Ceibo"
"372" "CE02" 44 488 3764 871 0 0 0 0 0 0 0 "2017" "09" "09" "13" "03" "CE02_20170909_130000.wav2" "Ceibo"
"373" "CE02" 36 680 3628 823 0 0 0 0 0 0 0 "2017" "09" "09" "13" "04" "CE02_20170909_130000.wav3" "Ceibo"
"374" "CE02" 65 755 3639 707 1 0 0 0 0 0 0 "2017" "09" "09" "13" "05" "CE02_20170909_130000.wav4" "Ceibo"
"375" "CE02" 42 806 3749 570 0 0 0 0 0 0 0 "2017" "09" "09" "13" "06" "CE02_20170909_130000.wav5" "Ceibo"
"376" "CE02" 0 621 4075 471 0 0 0 0 0 0 0 "2017" "09" "09" "14" "01" "CE02_20170909_140000.wav" "Ceibo"
"377" "CE02" 3 608 3980 576 0 0 0 0 0 0 0 "2017" "09" "09" "14" "02" "CE02_20170909_140000.wav1" "Ceibo"
"378" "CE02" 0 310 3321 1536 0 0 0 0 0 0 0 "2017" "09" "09" "14" "03" "CE02_20170909_140000.wav2" "Ceibo"
"379" "CE02" 0 734 3375 1058 0 0 0 0 0 0 0 "2017" "09" "09" "14" "04" "CE02_20170909_140000.wav3" "Ceibo"
"380" "CE02" 0 353 4141 673 0 0 0 0 0 0 0 "2017" "09" "09" "14" "05" "CE02_20170909_140000.wav4" "Ceibo"
"381" "CE02" 0 404 3799 964 0 0 0 0 0 0 0 "2017" "09" "09" "14" "06" "CE02_20170909_140000.wav5" "Ceibo"
"382" "CE02" 0 0 0 5165 1 1 0 0 0 0 0 "2017" "09" "09" "18" "01" "CE02_20170909_180000.wav" "Ceibo"
"383" "CE02" 0 0 0 5167 0 0 0 0 0 0 0 "2017" "09" "09" "18" "02" "CE02_20170909_180000.wav1" "Ceibo"
"384" "CE02" 0 0 0 5165 1 1 0 0 0 0 0 "2017" "09" "09" "18" "03" "CE02_20170909_180000.wav2" "Ceibo"
