"","SPLmean","SPLsd","SPLQ25","SPL50","SPLQ75","SPLMax","SPLMin","lwr.ci(95%)","upr.ci(95%)","Year","Month","Day","Hour","Min","Sec","Site","file"
"X5C8D6880.WAV1",87.9838094717097,6.50019616286266,83.9788803425977,86.4410007063632,88.2673041324209,115.851456695978,80.7595319458285,87.1837529086082,88.7838660348111,"2019","03","16"," 21","21","00","S04","X5C8D6880.WAV"
"X5C8D6AD8.WAV1",90.0699187606342,6.88489935460876,85.7719692772875,87.4764949221973,93.0826625481848,115.722269857824,81.2314350984343,89.2225121936727,90.9173253275956,"2019","03","16"," 21","31","00","S04","X5C8D6AD8.WAV"
"X5C8D6D30.WAV1",87.6019347838148,5.3252658041201,84.012266922273,86.095629136695,88.4607773404067,110.897655111459,81.5820662556117,86.9464908941077,88.2573786735219,"2019","03","16"," 21","41","00","S04","X5C8D6D30.WAV"
"X5C8D6F88.WAV1",89.6454920176228,5.13287996543925,86.1593554880222,88.4236903663526,90.7586912650424,114.688976753497,83.2673682962528,89.0137273445159,90.2772566907296,"2019","03","16"," 21","51","00","S04","X5C8D6F88.WAV"
"X5C8D71E0.WAV1",88.3315811803163,5.77363582634105,84.7860078122759,86.408853425533,90.2373108894669,118.758106471411,81.1380450740998,87.6209510516114,89.0422113090211,"2019","03","16"," 22","01","00","S04","X5C8D71E0.WAV"
"X5C8D7438.WAV1",86.344391659204,5.13697635505351,83.060825183367,84.9149949923297,87.5409963292973,115.832972284548,80.860068678718,85.7121227946368,86.9766605237713,"2019","03","16"," 22","11","00","S04","X5C8D7438.WAV"
"X5C8D7690.WAV1",88.066685600186,5.05360644022097,84.8574584698862,86.6709730332267,90.245238452855,112.16781938506,81.0752586851789,87.4446780640242,88.6886931363478,"2019","03","16"," 22","21","00","S04","X5C8D7690.WAV"
"X5C8D78E8.WAV1",85.6270288350598,5.02291302458004,82.544779309089,84.13165197311,86.9159780077364,115.70664810089,80.6013505446754,85.0087991031384,86.2452585669811,"2019","03","16"," 22","31","00","S04","X5C8D78E8.WAV"
"X5C8D7B40.WAV1",85.7327507602001,4.42619637407583,82.8154139750844,84.1615346246148,87.3523057962979,111.118270571435,80.7252007771002,85.1879660537189,86.2775354666813,"2019","03","16"," 22","41","00","S04","X5C8D7B40.WAV"
"X5C8D7D98.WAV1",85.6277839300326,4.8243602580909,82.7331572514349,84.7225149443282,86.93866946968,118.984459042044,80.3661809106886,85.0339924519687,86.2215754080965,"2019","03","16"," 22","51","00","S04","X5C8D7D98.WAV"
"X5C8D7FF0.WAV1",85.6945644963721,4.81898788940305,82.7927737988735,84.6139695211614,86.9966904492735,117.66450490063,80.3655851817417,85.1014342597109,86.2876947330333,"2019","03","16"," 23","01","00","S04","X5C8D7FF0.WAV"
"X5C8D8248.WAV1",85.5797410137565,5.40383675105525,82.3039167690001,84.0539917488599,86.8291343246381,119.293161291416,80.3077140098132,84.9146264617817,86.2448555657313,"2019","03","16"," 23","11","00","S04","X5C8D8248.WAV"
"X5C8D84A0.WAV1",85.6713772040943,4.69942206405521,82.6549220029195,84.9237732158718,86.9862489698314,117.115123847713,80.2614536130867,85.0929633576612,86.2497910505274,"2019","03","16"," 23","21","00","S04","X5C8D84A0.WAV"
"X5C8D86F8.WAV1",86.0787001803099,4.60203570682324,83.0793876620952,85.0461742282036,87.3260510034206,112.120622559879,80.6554902410698,85.5122728327928,86.645127527827,"2019","03","16"," 23","31","00","S04","X5C8D86F8.WAV"
"X5C8D8950.WAV1",86.4461582227208,4.94624201465276,83.4653909030278,85.4465263359883,87.3572825342231,115.265440460318,80.864868244165,85.83736530519,87.0549511402515,"2019","03","16"," 23","41","00","S04","X5C8D8950.WAV"
"X5C8D8BA8.WAV1",86.5463498213147,5.60733432689061,82.9826686704911,84.8332284013766,87.6055769229067,111.645960072929,80.4375226241198,85.8561883989004,87.2365112437289,"2019","03","16"," 23","51","00","S04","X5C8D8BA8.WAV"
"X5C8D8E00.WAV1",87.3809500690128,5.54012909134961,83.5143994377961,86.0524583524329,88.2504965764182,111.511873540772,80.9173678632438,86.6990603953923,88.0628397426333,"2019","03","17"," 00","01","00","S04","X5C8D8E00.WAV"
"X5C8D9058.WAV1",88.3873613518316,5.61163519258774,84.9777877763861,86.7203501162213,89.0360661427152,113.359481023023,81.4295880798667,87.6966705706501,89.0780521330131,"2019","03","17"," 00","11","00","S04","X5C8D9058.WAV"
"X5C8D92B0.WAV1",90.3100248425101,5.78705976562505,86.823865568367,88.3531752323875,92.7949538307943,112.100009495802,82.1445913943006,89.5977424697102,91.02230721531,"2019","03","17"," 00","21","00","S04","X5C8D92B0.WAV"
"X5C8D9508.WAV1",87.8836943273842,5.67074873311596,84.2293074390562,86.6947082329506,88.6330688626238,113.670466123003,81.2091873858793,87.1857277386912,88.5816609160772,"2019","03","17"," 00","31","00","S04","X5C8D9508.WAV"
"X5C8D9760.WAV1",89.007501461052,5.90699195596858,85.024088234933,87.6901564767123,90.6216068541332,114.255509475057,81.5462739844608,88.2804576051203,89.7345453169837,"2019","03","17"," 00","41","00","S04","X5C8D9760.WAV"
"X5C8D99B8.WAV1",89.0455690832812,5.86231950548447,85.0405913750282,87.9756598808944,90.384351316981,114.573265336409,81.7281709162212,88.324023597907,89.7671145686554,"2019","03","17"," 00","51","00","S04","X5C8D99B8.WAV"
"X5C8D9C10.WAV1",88.7104898248251,6.54139447612031,84.380205447525,86.9555412525329,90.3118424834557,116.003148199111,81.2105717416006,87.9053624946138,89.5156171550365,"2019","03","17"," 01","01","00","S04","X5C8D9C10.WAV"
"X5C8D9E68.WAV1",88.1433194520554,6.36318068804119,83.8135975807946,86.5045947655059,89.3265537881067,115.149206662217,80.9936608064816,87.3601270153789,88.9265118887319,"2019","03","17"," 01","11","00","S04","X5C8D9E68.WAV"
"X5C8DA0C0.WAV1",88.8989893997723,6.50752621271743,84.552632831253,87.4266640650035,90.2204090170275,117.83623334751,81.2105229731946,88.0980306401298,89.6999481594148,"2019","03","17"," 01","21","00","S04","X5C8DA0C0.WAV"
"X5C8DA318.WAV1",89.1295539321882,6.44024798846174,84.7849942182092,87.6722544900308,90.8500201446338,114.822417413968,80.9761340494479,88.3368759049299,89.9222319594464,"2019","03","17"," 01","31","00","S04","X5C8DA318.WAV"
"X5C8DA570.WAV1",88.7332981314971,6.63556852369997,84.1990578823671,87.3040657588322,90.4291465561112,116.371250065151,80.8221321011179,87.9165796795793,89.550016583415,"2019","03","17"," 01","41","00","S04","X5C8DA570.WAV"
"X5C8DA7C8.WAV1",88.3243329641268,6.4497326482179,83.9262552063601,86.7607972119806,89.91896104328,116.135521052369,80.9058776050987,87.5304875468242,89.1181783814294,"2019","03","17"," 01","51","02","S04","X5C8DA7C8.WAV"
"X5C8DAA20.WAV1",88.6330180728165,6.58053633437308,84.1344973571737,87.0730192812242,90.3546688264307,116.211972654707,80.9255161250242,87.8230730879063,89.4429630577266,"2019","03","17"," 02","01","00","S04","X5C8DAA20.WAV"
"X5C8DAC78.WAV1",88.9119829332148,6.31753425542323,84.7086636919282,87.1056963142209,90.646377217242,116.289945235038,80.9938886677842,88.1344087466777,89.6895571197519,"2019","03","17"," 02","11","00","S04","X5C8DAC78.WAV"
"X5C8DAED0.WAV1",88.5663952273189,6.40407907172776,83.8519242952912,86.6689428479308,90.3182756933215,115.26331975736,81.0583680928523,87.7781689394372,89.3546215152007,"2019","03","17"," 02","21","00","S04","X5C8DAED0.WAV"
"X5C8DB128.WAV1",88.6025068996005,6.35639662442049,84.2201596561865,86.7984581916392,90.6448741356514,116.374208063308,80.9464348680199,87.8201494584361,89.3848643407648,"2019","03","17"," 02","31","00","S04","X5C8DB128.WAV"
"X5C8DB380.WAV1",88.497720162823,6.30943503197093,84.4099381719063,87.1666809984325,90.4404276576034,114.983303183823,80.8426991663577,87.7211428441829,89.2742974814631,"2019","03","17"," 02","41","00","S04","X5C8DB380.WAV"
"X5C8DB5D8.WAV1",88.5652212777087,6.21136594437308,84.6999820545561,86.8896686651317,90.3944443692078,116.302279916159,81.2021297268769,87.8007144897425,89.3297280656749,"2019","03","17"," 02","51","00","S04","X5C8DB5D8.WAV"
"X5C8DB830.WAV1",88.1766984424421,6.5261626498184,83.8030552788587,86.0447746738939,90.2850189387808,117.115270382309,80.774339160136,87.3734458745141,88.97995101037,"2019","03","17"," 03","01","00","S04","X5C8DB830.WAV"
"X5C8DBA88.WAV1",88.9966980258561,6.52034048469322,84.6096438283112,86.8899722954635,90.9046328923102,114.841784168848,80.9075612421332,88.1941620611357,89.7992339905765,"2019","03","17"," 03","11","00","S04","X5C8DBA88.WAV"
"X5C8DBCE0.WAV1",88.4343641993494,6.55840829542883,84.0325584841918,86.685093346601,89.9656508733087,114.647656839046,81.2511140291173,87.6271427757508,89.2415856229481,"2019","03","17"," 03","21","00","S04","X5C8DBCE0.WAV"
"X5C8DBF38.WAV1",87.8445800462582,6.38571218135209,83.688341042833,85.8986833511975,89.5615476886508,114.206765485519,80.7183157155641,87.0586143903359,88.6305457021804,"2019","03","17"," 03","31","00","S04","X5C8DBF38.WAV"
"X5C8DC190.WAV1",88.0945388860618,6.01633192238264,84.445352557716,86.410141819155,89.4380536189718,113.852502632808,81.0855163052587,87.3540372581572,88.8350405139663,"2019","03","17"," 03","41","00","S04","X5C8DC190.WAV"
"X5C8DC3E8.WAV1",87.3430302201198,5.87026707225248,83.4537218534597,85.8526459768821,88.126372077364,111.890630966088,80.4127862550685,86.620506533043,88.0655539071966,"2019","03","17"," 03","51","00","S04","X5C8DC3E8.WAV"
"X5C8DC640.WAV1",87.0192726751746,6.06459559073133,83.0685939001038,85.4077425626794,87.9140712861361,111.063728665053,80.4075964672301,86.2728306627563,87.7657146875928,"2019","03","17"," 04","01","00","S04","X5C8DC640.WAV"
"X5C8DC898.WAV1",87.2848116772991,5.97740878117824,83.2792005675453,85.6504483072602,88.2951868518752,111.870613691569,80.6517253456471,86.5491007839811,88.0205225706171,"2019","03","17"," 04","11","00","S04","X5C8DC898.WAV"
"X5C8DCAF0.WAV1",87.1092345051613,5.8261466707476,83.1198029405708,85.4943340224347,88.0206503466957,110.575954329938,80.6028518636743,86.3921412413988,87.8263277689237,"2019","03","17"," 04","21","00","S04","X5C8DCAF0.WAV"
"X5C8DCD48.WAV1",86.9586343668439,5.88144262412517,83.1297389679694,85.4004146953996,87.8986214304283,111.390092107224,80.4721147133553,86.2347351714905,87.6825335621974,"2019","03","17"," 04","31","00","S04","X5C8DCD48.WAV"
"X5C8DCFA0.WAV1",87.0238846798577,5.82050517545847,83.335536249322,85.4182975216553,87.7268951491566,111.815098887755,80.675177089309,86.3074857821142,87.7402835776012,"2019","03","17"," 04","41","00","S04","X5C8DCFA0.WAV"
"X5C8DD1F8.WAV1",86.6535742045528,5.05816187193259,83.4477361872899,85.2506232733477,87.5025067439007,106.675215696059,80.3640207262126,86.0310059771522,87.2761424319533,"2019","03","17"," 04","51","00","S04","X5C8DD1F8.WAV"
"X5C8DD450.WAV1",86.3655949998281,4.94689607055435,83.2283455123297,84.8718066882714,87.4139058018533,105.237660169762,80.4457222847927,85.7567215798474,86.9744684198088,"2019","03","17"," 05","01","00","S04","X5C8DD450.WAV"
"X5C8DD6A8.WAV1",86.0668546322046,4.88193388856145,82.9418264781884,84.7639067841984,87.1560739861083,105.145796190083,80.695808004777,85.4659768817013,86.6677323827078,"2019","03","17"," 05","11","00","S04","X5C8DD6A8.WAV"
"X5C8DD900.WAV1",86.2733162863115,5.27963536408152,82.9523635387495,84.8059659952098,87.4879199548329,108.264867846812,80.3576415186209,85.6234886783465,86.9231438942764,"2019","03","17"," 05","21","00","S04","X5C8DD900.WAV"
"X5C8DDB58.WAV1",87.3295520783015,4.71322276678602,83.840279159979,85.5957855522795,89.174033195377,103.198568327234,82.997746917595,86.7494396150085,87.9096645415946,"2019","03","17"," 05","31","00","S04","X5C8DDB58.WAV"
"X5C8DDDB0.WAV1",87.0231658075982,5.27123192004197,83.2387452423665,85.1135940396304,88.2624965008017,104.182218950945,81.2240512306366,86.3743725115814,87.671959103615,"2019","03","17"," 05","41","00","S04","X5C8DDDB0.WAV"
"X5C8DE008.WAV1",87.6489993870568,5.39380688769166,83.8978273379491,85.9126795711888,89.6371598809727,105.5493851136,80.6866013763428,86.985119329828,88.3128794442856,"2019","03","17"," 05","51","00","S04","X5C8DE008.WAV"
"X5C8DE260.WAV1",87.3145552203368,4.58761332669577,84.6217745066605,86.4116772123602,88.2458574553434,103.599337699704,80.4349000409103,86.7499030069215,87.8792074337522,"2019","03","17"," 06","01","00","S04","X5C8DE260.WAV"
"X5C8DE4B8.WAV1",89.4401962782461,5.06719580336861,86.288410992053,88.2238680849853,90.9569033507297,106.426312623533,82.1064434934393,88.8165161373041,90.0638764191882,"2019","03","17"," 06","11","00","S04","X5C8DE4B8.WAV"
"X5C8DE710.WAV1",87.5941874333295,4.84694812242273,84.6552496840346,85.6728168119129,90.5897545116121,104.023615534432,80.322969481897,86.9976157977669,88.190759068892,"2019","03","17"," 06","21","00","S04","X5C8DE710.WAV"
"X5C8DE968.WAV1",86.656863933813,5.21586317787128,82.7461446583419,84.7790266624707,89.3675528905176,105.206184398792,80.1537282483449,86.0148855283709,87.298842339255,"2019","03","17"," 06","31","00","S04","X5C8DE968.WAV"
"X5C8DEBC0.WAV1",86.5771318493542,4.7114358642671,83.1104224235344,85.1387111490009,89.5702637761079,103.59482908877,80.3831212029198,85.9972393214373,87.1570243772712,"2019","03","17"," 06","41","00","S04","X5C8DEBC0.WAV"
"X5C8DEE18.WAV1",86.8468766129549,4.67125180719325,83.5582388478534,85.4322689693582,89.4178026416965,104.001638753549,80.420097476868,86.2719300155589,87.4218232103509,"2019","03","17"," 06","51","00","S04","X5C8DEE18.WAV"
"X5C8DF070.WAV1",86.3561946704358,4.35539297151375,83.3028867449396,85.191992399252,88.2183257360736,104.559227290789,80.4783372485126,85.8201245820201,86.8922647588516,"2019","03","17"," 07","01","00","S04","X5C8DF070.WAV"
"X5C8DF2C8.WAV1",86.4888296776809,4.89260579207876,82.9408626918097,84.7996689836561,87.8526353116388,104.218345290571,80.1318412144649,85.8866384089028,87.091020946459,"2019","03","17"," 07","11","00","S04","X5C8DF2C8.WAV"
"X5C8DF520.WAV1",86.079294415978,4.41768701475328,82.8906880362276,84.6602709163552,87.5969679299029,103.121706228717,80.775286214858,85.5355570577003,86.6230317742556,"2019","03","17"," 07","21","00","S04","X5C8DF520.WAV"
"X5C8DF778.WAV1",87.6524089758694,4.97347172165545,84.4053489059494,85.8359026792104,88.9858120910761,108.669223144817,81.4083491083313,87.0402645739753,88.2645533777635,"2019","03","17"," 07","31","00","S04","X5C8DF778.WAV"
"X5C8DF9D0.WAV1",86.57480021846,4.72090797164956,83.1872339123778,85.4524303925096,88.663678254908,106.834451037343,80.4852916743593,85.9937418454689,87.1558585914511,"2019","03","17"," 07","41","00","S04","X5C8DF9D0.WAV"
"X5C8DFC28.WAV1",87.1478419026248,4.97730010794553,83.2966217702266,85.6793743613846,89.8353784522293,105.732894759815,80.4512352853346,86.5352262956315,87.760457509618,"2019","03","17"," 07","51","00","S04","X5C8DFC28.WAV"
"X5C8DFE80.WAV1",85.8428411984611,4.68161008968992,82.4525767426061,84.6220278889631,87.1580103990104,107.225276490115,80.5805494138677,85.2666196838647,86.4190627130575,"2019","03","17"," 08","01","00","S04","X5C8DFE80.WAV"
"X5C8E00D8.WAV1",86.3542493660364,4.39928624400058,83.0374066023087,85.0269135495737,87.7904070612281,106.42894294297,81.0584418402742,85.8127768097798,86.895721922293,"2019","03","17"," 08","11","00","S04","X5C8E00D8.WAV"
"X5C8E0330.WAV1",86.3067287088278,4.81397118998473,82.6760182860677,84.7339713970265,87.5840375837587,107.250902818328,80.6964866641914,85.714215937116,86.8992414805397,"2019","03","17"," 08","21","00","S04","X5C8E0330.WAV"
"X5C8E0588.WAV1",86.4871249230105,4.97355362676339,83.1191111083325,84.9908304854156,88.3448945424552,113.044202456751,80.8904741891003,85.8749704400793,87.0992794059418,"2019","03","17"," 08","31","00","S04","X5C8E0588.WAV"
"X5C8E07E0.WAV1",88.2154401986625,5.07728201252782,84.7131209425326,86.7151652412372,90.9230413381474,113.822887907592,81.6347828843012,87.5905186278263,88.8403617694987,"2019","03","17"," 08","41","00","S04","X5C8E07E0.WAV"
"X5C8E0A38.WAV1",86.417151571049,4.55680018186923,83.3206909133985,85.3472616954361,88.0859242374194,112.918315350215,81.3957118675459,85.8562918983709,86.9780112437271,"2019","03","17"," 08","51","00","S04","X5C8E0A38.WAV"
"X5C8BD7B8.WAV2",89.7248940066515,5.18799387510453,86.4898440710462,88.1409475802961,91.1746540524029,113.776422672525,84.0535522786668,89.0863458082415,90.3634422050615,"2019","03","15"," 16","51","00","S05","X5C8BD7B8.WAV"
"X5C8BDA10.WAV2",90.3756650242973,5.24246281331058,87.1573382124079,88.9706322668687,91.9352050756736,117.440934619005,83.9231192201905,89.7304126849037,91.0209173636909,"2019","03","15"," 17","01","00","S05","X5C8BDA10.WAV"
"X5C8BDC68.WAV2",87.1682494530892,5.23917573976298,84.152990051778,85.7161325768584,88.8033160284473,123.515539689182,82.1313597862355,86.5234016929882,87.8130972131902,"2019","03","15"," 17","11","00","S05","X5C8BDC68.WAV"
"X5C8BDEC0.WAV2",85.0190515964647,4.47317167578589,82.0619199759499,83.4227878739978,86.6628794192789,109.531595625237,80.926014483104,84.4684850800973,85.5696181128321,"2019","03","15"," 17","21","00","S05","X5C8BDEC0.WAV"
"X5C8BE118.WAV2",85.2446732428632,3.51972911064865,82.6281679203174,84.2160059318918,87.2612064608314,105.700323882235,81.590044201908,84.8114582590751,85.6778882266512,"2019","03","15"," 17","31","00","S05","X5C8BE118.WAV"
"X5C8BE370.WAV2",85.2646483397945,3.60747714969529,82.6582249252063,84.3621500707865,86.8948343621981,108.061578838281,81.6521235400046,84.8206331597078,85.7086635198812,"2019","03","15"," 17","41","00","S05","X5C8BE370.WAV"
"X5C8BE5C8.WAV2",84.9958158309766,3.32459335606744,82.6514119801225,84.0118241476948,86.7109962207736,105.200220654756,81.5713892630443,84.5866185286919,85.4050131332614,"2019","03","15"," 17","51","00","S05","X5C8BE5C8.WAV"
"X5C8BE820.WAV2",84.8002813470347,3.39894702724592,82.6194111629535,83.6517633001166,86.1227988398078,107.178701766711,81.7798137986515,84.38193245284,85.2186302412294,"2019","03","15"," 18","01","00","S05","X5C8BE820.WAV"
"X5C8BEA78.WAV2",86.5217751244658,4.55946524156002,83.5627218639876,85.4927702757131,87.7440577050227,109.523595917593,81.4473245700532,85.9605874311491,87.0829628177826,"2019","03","15"," 18","11","00","S05","X5C8BEA78.WAV"
"X5C8BECD0.WAV2",85.9381782586486,3.74255938847067,83.198248499168,85.3335327987788,87.4830885855723,106.65567910665,81.7304842470807,85.4775368985232,86.398819618774,"2019","03","15"," 18","21","00","S05","X5C8BECD0.WAV"
"X5C8BEF28.WAV2",87.0327967353019,4.88607019278157,83.6563783767138,86.0544125865387,88.0069846104032,108.320769537654,81.6549530628203,86.4314098805723,87.6341835900315,"2019","03","15"," 18","31","00","S05","X5C8BEF28.WAV"
"X5C8BF180.WAV2",86.5952653919119,5.25935636461299,83.0270121185197,85.5649343868705,87.5501028131643,111.380707556715,81.461060995238,85.9479337619469,87.2425970218768,"2019","03","15"," 18","41","00","S05","X5C8BF180.WAV"
"X5C8BF3D8.WAV2",87.9592007626603,5.19564190197957,84.0770044061243,86.7318943489796,89.8598707424459,109.47051103865,82.0787549559442,87.3197112304901,88.5986902948305,"2019","03","15"," 18","51","00","S05","X5C8BF3D8.WAV"
"X5C8BF630.WAV2",87.4413177543868,6.19475404580828,83.4551971718194,85.646558644397,88.0028631929041,110.51611482357,81.4336038006995,86.6788555906349,88.2037799181387,"2019","03","15"," 19","01","00","S05","X5C8BF630.WAV"
"X5C8BF888.WAV2",87.0211916906062,5.82767661415263,83.555584761962,85.3591655616465,87.4946855511596,110.965167461456,81.9628450137102,86.3039101184863,87.738473262726,"2019","03","15"," 19","11","00","S05","X5C8BF888.WAV"
"X5C8BFAE0.WAV2",88.0925976139015,5.9379220969582,84.048149733959,86.6283143813449,88.886750684154,110.518132021056,81.9221117400826,87.3617468171212,88.8234484106818,"2019","03","15"," 19","21","00","S05","X5C8BFAE0.WAV"
"X5C8BFD38.WAV2",87.9479691665218,6.16305739209712,83.7863158594602,86.1674950621074,89.0477297665145,111.014280259532,82.3210302520092,87.1894082874688,88.7065300455748,"2019","03","15"," 19","31","00","S05","X5C8BFD38.WAV"
"X5C8BFF90.WAV2",87.6436167060515,6.11224399657805,83.5424203104172,85.9028641631511,88.4739054067464,110.505661077358,82.1351827519843,86.8913100368038,88.3959233752991,"2019","03","15"," 19","41","00","S05","X5C8BFF90.WAV"
"X5C8C01E8.WAV2",87.5611788570578,5.81575466931464,83.4257262122843,86.1012599232937,88.5724024425206,108.582208859112,82.3202502075104,86.8453646606869,88.2769930534288,"2019","03","15"," 19","51","00","S05","X5C8C01E8.WAV"
"X5C8C0440.WAV2",87.3087664447944,5.77336130162946,83.2363697963477,85.6352487205904,88.6493445550517,108.373872745902,82.1308575953388,86.5981701051156,88.0193627844732,"2019","03","15"," 20","01","00","S05","X5C8C0440.WAV"
"X5C8C0698.WAV2",87.3776649286908,5.76348337890365,83.4002645616345,85.7608396603642,88.7964667778961,109.897513320916,82.3741945675015,86.6682843826139,88.0870454747676,"2019","03","15"," 20","11","00","S05","X5C8C0698.WAV"
"X5C8C08F0.WAV2",87.8728587299177,6.20112901922003,83.6189569108885,85.7482203059254,88.5032757325405,113.433627465584,82.4979863323136,87.1096119222581,88.6361055375772,"2019","03","15"," 20","21","00","S05","X5C8C08F0.WAV"
"X5C8C0B48.WAV2",87.4780000897412,6.02536916702471,83.4335608435956,85.4455256106223,88.4242280493301,108.581240293293,81.8768222881904,86.7363861404994,88.2196140389831,"2019","03","15"," 20","31","00","S05","X5C8C0B48.WAV"
"X5C8C0DA0.WAV2",88.0004678719096,6.69376145912555,83.6099434033476,86.1089235417018,88.7993532464808,111.511538531812,82.1722448237519,87.1765869223153,88.824348821504,"2019","03","15"," 20","41","00","S05","X5C8C0DA0.WAV"
"X5C8C0FF8.WAV2",87.9313949267534,6.67517085428201,83.4806081606733,85.9475482010177,88.8236438825974,109.219939517744,81.9316534079792,87.1098021443227,88.7529877091841,"2019","03","15"," 20","51","00","S05","X5C8C0FF8.WAV"
"X5C8C1250.WAV2",87.7468107803043,6.53471863408982,83.4532952312074,85.5740231259096,88.7689934577993,110.667847587335,82.0592294155944,86.9425051254851,88.5511164351236,"2019","03","15"," 21","01","00","S05","X5C8C1250.WAV"
"X5C8C14A8.WAV2",87.5618080104196,6.42939190632159,83.5906993487377,85.5214689517355,88.2960650615445,111.771774173268,82.1952568620123,86.770466170493,88.3531498503463,"2019","03","15"," 21","11","00","S05","X5C8C14A8.WAV"
"X5C8C1700.WAV2",87.2368825227448,6.24274878576385,83.7031547445957,85.1306892905435,87.9198630582179,114.881098384352,81.5411862681633,86.4685130746996,88.0052519707899,"2019","03","15"," 21","21","00","S05","X5C8C1700.WAV"
"X5C8C1958.WAV2",87.3573863564155,6.36016260481972,83.2130825080944,85.4466898282736,87.9466977227761,111.455398176725,81.7935327632965,86.5745653911883,88.1402073216427,"2019","03","15"," 21","31","00","S05","X5C8C1958.WAV"
"X5C8C1BB0.WAV2",88.4157291350907,6.77811324085672,83.9794636394414,85.9577312697892,89.2609251757088,111.213588470184,82.1461534451266,87.581466007037,89.2499922631444,"2019","03","15"," 21","41","00","S05","X5C8C1BB0.WAV"
"X5C8C1E08.WAV2",87.6846730724705,6.75213107030919,83.6013228108067,85.4326196596813,88.4436158119639,112.107108149815,81.9285091003225,86.8536078796098,88.5157382653312,"2019","03","15"," 21","51","00","S05","X5C8C1E08.WAV"
"X5C8C2060.WAV2",88.9174284412606,6.39610151375002,84.9025357087339,87.4006823583546,89.6817801748725,110.985738949331,82.0176552458475,88.1301840464567,89.7046728360643,"2019","03","15"," 22","01","00","S05","X5C8C2060.WAV"
"X5C8C22B8.WAV2",88.7072477440518,7.24063696320285,84.2788742679687,86.2503235981972,89.2313226006408,117.368185119585,82.0614021371395,87.8160563125467,89.5984391755569,"2019","03","15"," 22","11","00","S05","X5C8C22B8.WAV"
"X5C8C2510.WAV2",88.2380642746553,7.15752181251579,83.7805484450808,85.5966918568913,89.0937267490826,116.777604308638,81.9759183811798,87.3571028146979,89.1190257346127,"2019","03","15"," 22","21","00","S05","X5C8C2510.WAV"
"X5C8C2768.WAV2",88.6743350980001,7.29729654146753,84.1216259340714,85.8574400294761,89.7758063257497,117.156431207107,82.6168160627633,87.7761698973476,89.5725002986527,"2019","03","15"," 22","31","00","S05","X5C8C2768.WAV"
"X5C8C29C0.WAV2",89.3652067985957,7.35542682091974,84.7214832647352,86.6143367791207,90.4482139501888,118.221335699128,83.4036783716704,88.4598868120835,90.2705267851079,"2019","03","15"," 22","41","00","S05","X5C8C29C0.WAV"
"X5C8C2C18.WAV2",89.310644208988,7.25065932529976,84.7667298556616,86.4567685619669,90.1268565958845,118.391361602353,83.5389565037615,88.4182192060071,90.2030692119688,"2019","03","15"," 22","51","00","S05","X5C8C2C18.WAV"
"X5C8C2E70.WAV2",89.5796761226844,7.4007757155216,84.7881183748464,86.7970513175976,90.8136023277481,118.549560451262,83.4160274376925,88.6687745075804,90.4905777377885,"2019","03","15"," 23","01","00","S05","X5C8C2E70.WAV"
"X5C8C30C8.WAV2",89.2183478035364,7.62487200733336,84.4214373098602,86.120044423375,90.7749661317005,119.594319530354,82.6983852470194,88.2798639886743,90.1568316183985,"2019","03","15"," 23","11","00","S05","X5C8C30C8.WAV"
"X5C8C3320.WAV2",89.2401810092851,7.57098536846906,84.3480983162299,86.1868113919225,90.9059328558591,120.241712939731,82.7753575883487,88.3083296648911,90.1720323536792,"2019","03","15"," 23","21","00","S05","X5C8C3320.WAV"
"X5C8C3578.WAV2",89.6383130238034,7.65591812159217,84.5118169324169,86.5549204040348,92.0120852873359,116.937219753918,83.2167304896311,88.6960079938811,90.5806180537257,"2019","03","15"," 23","31","00","S05","X5C8C3578.WAV"
"X5C8C37D0.WAV2",90.2454017854524,7.7100251216119,85.2288222455059,87.1575927058425,91.8857693177846,119.235016059459,83.2813600780117,89.29643716259,91.1943664083148,"2019","03","15"," 23","41","00","S05","X5C8C37D0.WAV"
"X5C8C3A28.WAV2",89.2302725059719,7.0455634659501,84.6405752349789,86.7860821636702,90.4846719251478,112.353077475134,83.1159484879787,88.3630910932192,90.0974539187246,"2019","03","15"," 23","51","00","S05","X5C8C3A28.WAV"
"X5C8C3C80.WAV2",89.9551464179802,7.1159450579164,85.712580080823,87.4276627367995,90.9102379921871,114.529270775745,82.8042621942522,89.0793023044161,90.8309905315443,"2019","03","16"," 00","01","00","S05","X5C8C3C80.WAV"
"X5C8C3ED8.WAV2",90.1515114611296,6.68338568596894,86.4132471264011,88.1546403681144,90.8478373227443,112.88829652946,83.1217632570522,89.3289075815195,90.9741153407398,"2019","03","16"," 00","11","00","S05","X5C8C3ED8.WAV"
"X5C8C4130.WAV2",90.3042375890463,6.78414196073752,86.3984789976355,88.326753392453,91.3076784008775,112.924166993958,83.6136965829531,89.4692324346311,91.1392427434615,"2019","03","16"," 00","21","00","S05","X5C8C4130.WAV"
"X5C8C4388.WAV2",89.5540310570202,6.8813143896586,85.1311347937395,87.6054256755561,90.2119325627806,113.478937254979,82.5212293663401,88.7070657343943,90.4009963796461,"2019","03","16"," 00","31","00","S05","X5C8C4388.WAV"
